Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2009-12-01,4249310000.0,1351286000.0,212800000.0,88987900.0,3787.0,3979100.0,0.0,0.0
2009-12-02,3941340000.0,1535114100.0,167300000.0,64268600.0,2145.0,2193900.0,0.0,0.0
2009-12-03,4810030000.0,1471991200.0,192000000.0,65363400.0,1530.0,3947300.0,0.0,0.0
2009-12-04,5781140000.0,1344174000.0,180000000.0,108670600.0,4288.0,6108100.0,0.0,0.0
2009-12-07,4103360000.0,1072522900.0,164300000.0,78376400.0,3669.0,2774200.0,0.0,0.0
2009-12-08,4748030000.0,1303308500.0,150000000.0,76088400.0,784.0,2378600.0,0.0,0.0
2009-12-09,4115410000.0,1211440700.0,149000000.0,62353800.0,2256.0,3494300.0,0.0,0.0
2009-12-10,3996490000.0,1108489400.0,162000000.0,43126100.0,344.0,4446300.0,0.0,0.0
2009-12-11,3791090000.0,972486700.0,222000000.0,41518600.0,912.0,3053400.0,0.0,0.0
2009-12-14,4548490000.0,1090034400.0,161300000.0,54210800.0,230.0,2380400.0,0.0,0.0
2009-12-15,5045100000.0,822309600.0,159900000.0,47034600.0,242.0,2993900.0,0.0,0.0
2009-12-16,4829820000.0,890712700.0,225200000.0,45982000.0,205.0,3301600.0,0.0,0.0
2009-12-17,7615070000.0,1163068400.0,148200000.0,77310300.0,422.0,4428900.0,0.0,0.0
2009-12-18,6325890000.0,2130863400.0,151800000.0,61829500.0,404.0,3789500.0,0.0,0.0
2009-12-21,3977340000.0,791039900.0,120400000.0,54922800.0,248.0,3524000.0,0.0,0.0
2009-12-22,3641130000.0,555721800.0,171900000.0,61633400.0,480.0,3078800.0,0.0,0.0
2009-12-23,3166870000.0,482896200.0,,48971700.0,168.0,2336000.0,0.0,0.0
2009-12-24,1267710000.0,231029600.0,144200000.0,19694800.0,127.0,1698900.0,0.0,0.0
2009-12-25,,,82900000.0,,,,0.0,0.0
2009-12-28,2716400000.0,,106200000.0,27343900.0,350.0,3170900.0,0.0,0.0
2009-12-29,2491020000.0,387897900.0,122400000.0,31570300.0,1038.0,2617000.0,0.0,0.0
2009-12-30,2277300000.0,345719700.0,141500000.0,30589200.0,399.0,1919100.0,0.0,0.0
2009-12-31,2076990000.0,173847600.0,,36499500.0,149.0,3242400.0,0.0,0.0
2010-01-01,,,,,,,0.0,0.0
2010-01-04,3991400000.0,750942000.0,104400000.0,70761600.0,184.0,2829100.0,0.0,0.0
2010-01-05,2491020000.0,1149301200.0,166200000.0,50196300.0,53.0,2841600.0,0.0,0.0
2010-01-06,4972660000.0,998295300.0,181800000.0,50670000.0,363.0,4099600.0,0.0,0.0
2010-01-07,5270680000.0,1162933700.0,182600000.0,41803700.0,56.0,2793200.0,0.0,0.0
2010-01-08,4389590000.0,1006420600.0,211800000.0,41118100.0,54.0,2910700.0,0.0,0.0
2010-01-11,4255780000.0,901194900.0,,42546400.0,177.0,2181300.0,0.0,0.0
2010-01-12,4716160000.0,957401700.0,192800000.0,65902300.0,51.0,4321200.0,0.0,0.0
2010-01-13,4170360000.0,849923000.0,250000000.0,48040100.0,58.0,4755000.0,0.0,0.0
2010-01-14,3915200000.0,928036100.0,267300000.0,52893800.0,81.0,4188800.0,0.0,0.0
2010-01-15,4758730000.0,1743437800.0,252900000.0,76681800.0,50.0,4142800.0,0.0,0.0
2010-01-18,,776795200.0,186600000.0,,,,0.0,0.0
2010-01-19,4724830000.0,1107801600.0,174700000.0,57597300.0,22.0,2496000.0,0.0,0.0
2010-01-20,4810560000.0,1199200900.0,146400000.0,78934700.0,28.0,2800500.0,0.0,0.0
2010-01-21,6874290000.0,1345500500.0,176900000.0,116104300.0,99.0,4363100.0,0.0,0.0
2010-01-22,6208650000.0,1645842400.0,187400000.0,108173800.0,58.0,3666900.0,0.0,0.0
