Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2019-03-06,2771.449951171875,7196.0,21596.810546875,36.876895904541016,1284.9000244140625,102.05816650390625,1.3156682252883911,111.86599731445312
2019-03-07,2748.929931640625,7157.60009765625,21456.009765625,36.19511032104492,1283.800048828125,102.72004699707031,1.3182177543640137,111.62300109863281
2019-03-08,2743.070068359375,7104.2998046875,21025.560546875,35.93619918823242,1297.0,103.15274047851562,1.3092432022094727,111.63400268554688
2019-03-11,2783.300048828125,7130.60009765625,21125.08984375,36.60935974121094,1288.800048828125,102.84734344482422,1.2988362312316895,111.08000183105469
2019-03-12,2791.52001953125,7151.2001953125,21503.689453125,36.79922103881836,1296.300048828125,103.56851196289062,1.3248542547225952,111.34200286865234
2019-03-13,2810.919921875,7159.2001953125,21290.240234375,36.84238052368164,1307.5,103.37335968017578,1.3066771030426025,111.30599975585938
2019-03-14,2808.47998046875,7185.39990234375,21287.01953125,36.64387512207031,1293.4000244140625,102.62671661376953,1.3285682201385498,111.19599914550781
2019-03-15,2822.47998046875,7228.2998046875,21450.849609375,37.178955078125,1301.800048828125,103.30549621582031,1.3258554935455322,111.75299835205078
2019-03-18,2832.93994140625,7299.2001953125,21584.5,37.59320068359375,1300.300048828125,103.24613952636719,1.329716444015503,111.56099700927734
2019-03-19,2832.570068359375,7324.0,21566.849609375,37.6104736328125,1305.0,103.01702880859375,1.326435923576355,111.37300109863281
2019-03-20,2824.22998046875,7291.0,21608.919921875,37.670875549316406,1300.5,104.09464263916016,1.3271400928497314,111.4010009765625
2019-03-21,2854.8798828125,7355.2998046875,,37.72264862060547,1306.0999755859375,104.32371520996094,1.320533037185669,110.66000366210938
2019-03-22,2800.7099609375,7207.60009765625,21627.33984375,36.61798858642578,1311.5999755859375,105.9443588256836,1.313232183456421,110.80599975585938
2019-03-25,2798.360107421875,7177.60009765625,20977.109375,36.70429229736328,1321.9000244140625,106.11402893066406,1.3206549882888794,110.08100128173828
2019-03-26,2818.4599609375,7196.2998046875,21428.390625,36.81648635864258,1314.300048828125,106.0376968383789,1.3215277194976807,110.06800079345703
2019-03-27,2805.3701171875,7194.2001953125,21378.73046875,36.41949462890625,1309.9000244140625,107.01347351074219,1.321143627166748,110.55400085449219
2019-03-28,2815.43994140625,7234.2998046875,21033.759765625,36.6611442565918,1289.800048828125,107.38683319091797,1.3152703046798706,110.48999786376953
2019-03-29,2834.39990234375,7279.2001953125,21205.810546875,37.04086685180664,1293.0,107.28498077392578,1.30565345287323,110.63700103759766
2019-04-01,2867.18994140625,7317.39990234375,21509.029296875,37.65361404418945,1288.4000244140625,105.76115417480469,1.3022867441177368,110.99500274658203
2019-04-02,2867.239990234375,7391.10009765625,21505.310546875,37.532798767089844,1290.0,105.95671844482422,1.3068991899490356,111.45099639892578
2019-04-03,2873.39990234375,7418.2998046875,21713.2109375,37.79169845581055,1289.9000244140625,105.03832244873047,1.312766671180725,111.30500030517578
2019-04-04,2879.389892578125,7401.89990234375,21724.94921875,38.024715423583984,1289.0,105.33595275878906,1.3176966905593872,111.3949966430664
2019-04-05,2892.739990234375,7446.89990234375,21807.5,38.318138122558594,1290.4000244140625,105.47200012207031,1.3077024221420288,111.65799713134766
2019-04-08,2895.77001953125,7451.89990234375,21761.650390625,38.318138122558594,1297.0999755859375,105.09780883789062,1.3038150072097778,111.71099853515625
2019-04-09,2878.199951171875,7425.60009765625,21802.58984375,38.240474700927734,1303.5,105.42948913574219,1.306335687637329,111.45600128173828
